student_id,cgpa,iq,placement
3903,9.39,96,1
3904,6.21,136,1
3905,9.05,108,1
3906,7.32,134,1
3907,7.47,124,1
3908,6.48,93,0
3909,7.75,97,1
3910,6.56,124,1
3911,5.19,138,1
3912,6.31,126,1
3913,5.03,101,0
3914,9.7,91,1
3915,9.64,101,1
3916,6.9,139,1
3917,8.5,134,1
3918,6.66,108,1
3919,8.22,86,0
3920,8.87,119,1
3921,9.54,112,1
3922,6.92,103,1
3923,8.76,117,1
3924,6.28,105,0
3925,9.75,137,1
3926,5.12,94,0
3927,7.9,137,1
3928,8.17,130,1
3929,8.3,129,1
3930,5.58,93,0
3931,9.5,122,1
3932,5.87,90,0
3933,7.99,135,1
3934,6.07,137,1
3935,6.47,126,1
3936,7.62,139,1
3937,7.0,119,1
3938,5.77,102,0
3939,5.82,137,1
3940,7.01,103,1
3941,8.63,89,1
3942,9.31,109,1
3943,5.4,95,0
3944,6.89,94,0
3945,5.48,101,0
3946,5.08,120,1
3947,8.18,110,1
3948,7.89,115,1
3949,5.78,116,1
3950,6.12,105,0
3951,5.11,102,0
3952,9.01,144,1
3953,9.68,102,1
3954,5.65,85,0
3955,6.11,98,0
3956,9.17,92,1
3957,9.45,86,1
3958,7.01,135,1
3959,5.24,99,0
3960,5.19,144,1
3961,7.75,118,1
3962,6.89,120,1
3963,5.14,85,0
3964,7.8,135,1
3965,5.05,105,0
3966,8.78,126,1
3967,6.47,85,0
3968,5.19,116,0
3969,7.82,104,1
3970,6.91,138,1
3971,9.67,131,1
3972,7.61,120,1
3973,6.32,123,1
3974,8.41,114,1
3975,6.3,91,0
3976,9.34,106,1
3977,6.8,141,1
3978,7.64,134,1
3979,5.24,129,1
3980,7.05,94,0
3981,9.0,140,1
3982,8.87,92,1
3983,6.08,111,1
3984,6.09,94,0
3985,8.92,98,1
3986,9.47,130,1
3987,5.46,143,1
3988,7.16,136,1
3989,6.62,138,1
3990,9.18,95,1
3991,5.4,90,0
3992,6.01,105,0
3993,8.61,117,1
3994,5.25,103,0
3995,7.36,123,1
3996,7.12,108,1
3997,6.61,102,0
3998,6.89,119,1
3999,7.54,136,1
4000,5.77,127,1
4001,7.75,121,1
4002,8.87,103,1
4003,8.65,137,1
4004,5.74,108,0
4005,5.72,140,1
4006,6.29,118,1
4007,6.73,106,1
4008,6.96,88,0
4009,8.26,141,1
4010,5.27,94,0
4011,5.17,86,0
4012,6.88,92,0
4013,8.35,117,1
4014,5.93,143,1
4015,8.08,122,1
4016,6.25,127,1
4017,9.25,143,1
4018,9.3,112,1
4019,6.43,94,0
4020,6.1,129,1
4021,6.97,85,0
4022,6.15,118,1
4023,8.23,87,0
4024,8.97,93,1
4025,8.23,89,1
4026,8.96,126,1
4027,6.91,94,0
4028,5.75,96,0
4029,8.54,102,1
4030,6.73,142,1
4031,8.22,105,1
4032,6.3,105,0
4033,5.39,85,0
4034,9.76,87,1
4035,5.75,89,0
4036,9.74,109,1
4037,9.69,142,1
4038,8.81,133,1
4039,8.17,92,1
4040,7.77,101,1
4041,9.16,93,1
4042,6.39,116,1
4043,7.24,90,0
4044,7.97,133,1
4045,6.97,124,1
4046,7.05,105,1
4047,6.59,91,0
4048,7.71,91,0
4049,9.08,131,1
4050,5.97,123,1
4051,9.49,138,1
4052,8.31,111,1
4053,8.95,92,1
4054,7.67,93,0
4055,8.74,112,1
4056,5.08,99,0
4057,8.93,86,1
4058,5.19,91,0
4059,9.27,131,1
4060,9.76,102,1
4061,6.41,106,1
4062,6.01,134,1
4063,8.67,94,1
4064,6.21,138,1
4065,9.15,134,1
4066,5.49,117,1
4067,5.6,91,0
4068,9.7,87,1
4069,8.23,98,1
4070,9.07,128,1
4071,6.56,130,1
4072,8.25,120,1
4073,7.85,97,1
4074,7.9,100,1
4075,8.28,100,1
4076,7.76,138,1
4077,7.06,89,0
4078,6.32,136,1
4079,8.69,109,1
4080,6.09,122,1
4081,8.32,122,1
4082,6.12,134,1
4083,8.0,122,1
4084,8.59,123,1
4085,6.05,140,1
4086,5.29,140,1
4087,5.63,132,1
4088,7.91,125,1
4089,9.08,110,1
4090,5.22,143,1
4091,8.52,97,1
4092,6.64,128,1
4093,7.3,135,1
4094,9.46,110,1
4095,6.59,139,1
4096,7.23,139,1
4097,5.07,85,0
4098,5.39,92,0
4099,6.24,88,0
4100,5.13,105,0
4101,8.03,106,1
4102,7.05,135,1
4103,7.63,137,1
4104,5.84,142,1
4105,6.42,121,1
4106,8.19,133,1
4107,9.63,87,1
4108,5.24,103,0
4109,9.27,85,1
4110,7.77,113,1
4111,7.71,107,1
4112,7.4,117,1
4113,5.33,139,1
4114,5.43,136,1
4115,7.88,125,1
4116,6.64,107,1
4117,9.4,89,1
4118,6.95,91,0
4119,5.69,141,1
4120,8.43,142,1
4121,6.41,90,0
4122,7.52,133,1
4123,8.35,106,1
4124,9.32,133,1
4125,8.8,97,1
4126,8.25,96,1
4127,8.26,88,1
4128,9.54,92,1
4129,6.42,121,1
4130,5.01,115,0
4131,6.31,121,1
4132,6.05,129,1
4133,8.18,110,1
4134,8.04,127,1
4135,7.85,92,1
4136,5.08,124,1
4137,8.5,117,1
4138,6.55,129,1
4139,8.19,113,1
4140,7.67,89,0
4141,6.65,112,1
4142,5.65,137,1
4143,5.45,124,1
4144,8.99,101,1
4145,9.41,139,1
4146,8.12,107,1
4147,5.5,129,1
4148,6.93,93,0
4149,8.5,86,1
4150,8.74,116,1
4151,5.57,135,1
4152,5.0,136,1
4153,8.42,133,1
4154,6.71,115,1
4155,6.22,91,0
4156,5.06,114,0
4157,7.59,142,1
4158,9.09,87,1
4159,9.6,135,1
4160,7.72,135,1
4161,7.47,140,1
4162,5.41,93,0
4163,7.63,94,1
4164,6.82,130,1
4165,7.91,134,1
4166,6.87,142,1
4167,6.15,131,1
4168,5.46,110,0
4169,6.51,85,0
4170,5.46,114,0
4171,5.85,141,1
4172,9.74,122,1
4173,7.13,99,1
4174,7.55,109,1
4175,9.19,90,1
4176,9.78,102,1
4177,7.8,85,0
4178,8.9,140,1
4179,6.57,87,0
4180,6.47,101,0
4181,6.93,132,1
4182,8.23,92,1
4183,8.27,144,1
4184,6.51,133,1
4185,5.64,124,1
4186,8.04,101,1
4187,5.62,109,0
4188,7.78,125,1
4189,8.33,96,1
4190,8.36,113,1
4191,8.62,109,1
4192,9.19,135,1
4193,7.4,120,1
4194,8.51,137,1
4195,7.97,138,1
4196,5.9,109,0
4197,5.12,113,0
4198,6.37,95,0
4199,7.13,144,1
4200,7.96,88,0
4201,9.08,98,1
4202,5.94,130,1
4203,5.6,122,1
4204,9.62,101,1
4205,5.52,86,0
4206,7.3,92,0
4207,7.81,120,1
4208,7.6,94,0
4209,5.41,91,0
4210,5.27,120,1
4211,5.51,100,0
4212,7.81,98,1
4213,7.61,100,1
4214,6.12,109,1
4215,8.06,125,1
4216,8.94,88,1
4217,5.2,113,0
4218,7.39,140,1
4219,8.31,90,1
4220,6.21,85,0
4221,6.48,123,1
4222,7.95,85,0
4223,9.31,135,1
4224,8.89,124,1
4225,7.8,141,1
4226,8.51,87,1
4227,6.75,85,0
4228,8.08,85,0
4229,7.24,123,1
4230,5.91,105,0
4231,8.37,129,1
4232,7.67,114,1
4233,6.72,116,1
4234,9.37,117,1
4235,5.1,132,1
4236,6.52,106,1
4237,5.27,114,0
4238,8.68,138,1
4239,8.37,130,1
4240,6.59,88,0
4241,8.24,107,1
4242,6.9,139,1
4243,8.63,128,1
4244,7.18,109,1
4245,6.98,96,0
4246,9.49,101,1
4247,6.2,137,1
4248,5.58,99,0
4249,7.81,94,1
4250,9.65,119,1
4251,6.81,139,1
4252,5.3,136,1
4253,6.63,136,1
4254,7.43,113,1
4255,5.78,96,0
4256,8.16,85,0
4257,9.79,85,1
4258,7.17,94,0
4259,6.7,102,0
4260,6.92,131,1
4261,5.55,86,0
4262,9.24,133,1
4263,6.99,92,0
4264,6.86,106,1
4265,8.17,106,1
4266,7.12,110,1
4267,8.11,110,1
4268,5.29,93,0
4269,8.91,105,1
4270,9.51,115,1
4271,8.11,136,1
4272,9.58,127,1
4273,5.73,90,0
4274,7.29,140,1
4275,7.89,98,1
4276,7.79,117,1
4277,6.93,91,0
4278,6.62,108,1
4279,5.61,93,0
4280,6.88,95,0
4281,5.78,140,1
4282,8.52,107,1
4283,6.0,132,1
4284,5.28,135,1
4285,7.65,86,0
4286,7.86,99,1
4287,9.19,119,1
4288,7.77,120,1
4289,6.66,136,1
4290,8.85,138,1
4291,7.59,112,1
4292,5.38,123,1
4293,7.72,128,1
4294,9.36,88,1
4295,6.9,94,0
4296,6.42,90,0
4297,5.69,141,1
4298,5.73,114,1
4299,7.08,138,1
4300,7.86,130,1
4301,5.39,119,1
4302,9.51,133,1
4303,8.62,127,1
4304,7.82,94,1
4305,8.98,142,1
4306,5.38,137,1
4307,7.29,116,1
4308,8.02,126,1
4309,8.98,126,1
4310,8.76,87,1
4311,6.33,140,1
4312,9.52,110,1
4313,5.6,99,0
4314,9.2,101,1
4315,9.66,111,1
4316,5.85,102,0
4317,8.47,135,1
4318,5.19,103,0
4319,6.95,96,0
4320,7.48,108,1
4321,7.79,89,0
4322,9.49,108,1
4323,8.23,111,1
4324,7.31,132,1
4325,8.89,114,1
4326,9.56,99,1
4327,5.11,131,1
4328,9.72,143,1
4329,5.41,122,1
4330,8.91,128,1
4331,6.35,118,1
4332,5.63,111,0
4333,7.11,104,1
4334,8.09,125,1
4335,6.83,116,1
4336,5.26,88,0
4337,7.88,89,0
4338,9.33,137,1
4339,6.84,142,1
4340,6.04,92,0
4341,7.12,106,1
4342,5.23,126,1
4343,8.94,91,1
4344,8.97,106,1
4345,7.82,130,1
4346,6.69,114,1
4347,8.84,121,1
4348,7.66,100,1
4349,8.96,99,1
4350,8.03,89,0
4351,8.77,87,1
4352,7.87,107,1
4353,6.99,94,0
4354,9.6,89,1
4355,7.6,107,1
4356,7.9,99,1
4357,6.06,102,0
4358,8.0,109,1
4359,7.74,92,0
4360,5.89,115,1
4361,5.29,105,0
4362,7.9,86,0
4363,8.67,106,1
4364,7.51,92,0
4365,6.09,107,0
4366,8.2,116,1
4367,5.38,92,0
4368,7.12,88,0
4369,5.78,114,1
4370,5.89,103,0
4371,5.97,107,0
4372,6.86,102,1
4373,5.25,137,1
4374,6.91,113,1
4375,7.46,107,1
4376,7.32,117,1
4377,6.84,136,1
4378,9.03,131,1
4379,5.7,102,0
4380,7.43,138,1
4381,5.3,128,1
4382,5.34,117,1
4383,7.75,91,0
4384,7.72,135,1
4385,9.21,112,1
4386,7.68,85,0
4387,9.61,140,1
4388,5.23,123,1
4389,5.47,118,1
4390,5.21,123,1
4391,5.89,103,0
4392,7.6,115,1
4393,8.1,97,1
4394,5.22,141,1
4395,9.54,108,1
4396,9.04,89,1
4397,6.42,107,1
4398,5.37,103,0
4399,5.82,85,0
4400,5.61,117,1
4401,5.59,143,1
4402,7.49,134,1
4403,6.18,140,1
4404,6.72,117,1
4405,9.75,116,1
4406,8.28,143,1
4407,9.56,112,1
4408,5.68,121,1
4409,6.83,125,1
4410,7.66,96,1
4411,5.37,93,0
4412,5.02,134,1
4413,8.22,139,1
4414,8.08,95,1
4415,6.97,117,1
4416,7.35,103,1
4417,6.99,138,1
4418,5.12,141,1
4419,6.61,126,1
4420,5.85,118,1
4421,5.47,91,0
4422,9.59,115,1
4423,7.88,136,1
4424,8.5,86,1
4425,6.51,103,0
4426,6.89,122,1
4427,6.14,116,1
4428,5.47,94,0
4429,5.86,125,1
4430,8.83,92,1
4431,8.25,110,1
4432,7.63,114,1
4433,7.28,95,0
4434,9.43,125,1
4435,5.35,104,0
4436,6.35,144,1
4437,6.68,104,1
4438,8.76,93,1
4439,9.76,92,1
4440,6.16,144,1
4441,9.2,99,1
4442,8.99,118,1
4443,6.08,108,0
4444,6.92,117,1
4445,6.97,125,1
4446,9.7,125,1
4447,5.87,129,1
4448,8.84,124,1
4449,6.6,111,1
4450,8.51,105,1
4451,7.02,89,0
4452,7.78,119,1
4453,9.0,105,1
4454,8.86,88,1
4455,9.16,133,1
4456,5.29,132,1
4457,8.32,100,1
4458,5.67,141,1
4459,7.0,115,1
4460,7.63,110,1
4461,6.93,136,1
4462,7.49,119,1
4463,9.78,90,1
4464,5.65,117,1
4465,8.24,105,1
4466,6.9,100,0
4467,5.64,131,1
4468,5.76,123,1
4469,9.56,118,1
4470,9.22,126,1
4471,9.35,141,1
4472,9.76,144,1
4473,6.0,99,0
4474,6.71,90,0
4475,8.21,86,0
4476,7.32,108,1
4477,7.01,140,1
4478,6.72,133,1
4479,7.85,112,1
4480,7.76,85,0
4481,5.77,85,0
4482,7.26,112,1
4483,7.66,120,1
4484,7.74,104,1
4485,6.01,132,1
4486,8.56,92,1
4487,5.12,85,0
4488,6.7,110,1
4489,8.75,135,1
4490,7.71,127,1
4491,6.25,133,1
4492,8.34,109,1
4493,7.72,94,1
4494,8.82,96,1
4495,8.53,125,1
4496,7.93,91,1
4497,7.34,96,0
4498,5.64,131,1
4499,6.25,124,1
4500,7.01,101,1
4501,7.88,89,0
4502,7.47,98,1
4503,6.38,118,1
4504,5.03,132,1
4505,7.38,101,1
4506,6.37,119,1
4507,8.53,139,1
4508,5.11,85,0
4509,7.81,143,1
4510,9.52,134,1
4511,5.84,134,1
4512,7.26,120,1
4513,5.44,99,0
4514,8.0,144,1
4515,7.64,103,1
4516,6.96,135,1
4517,7.5,126,1
4518,9.3,89,1
4519,5.94,103,0
4520,5.11,127,1
4521,9.14,123,1
4522,7.77,89,0
4523,9.28,136,1
4524,7.87,96,1
4525,8.89,103,1
4526,7.06,131,1
4527,8.6,96,1
4528,9.38,120,1
4529,7.75,96,1
4530,5.87,102,0
4531,6.29,133,1
4532,5.95,135,1
4533,6.18,132,1
4534,6.47,127,1
4535,7.66,118,1
4536,7.82,132,1
4537,7.05,117,1
4538,7.95,133,1
4539,5.39,102,0
4540,5.42,141,1
4541,5.82,113,1
4542,7.49,129,1
4543,6.03,89,0
4544,6.36,109,1
4545,6.92,108,1
4546,8.9,113,1
4547,5.07,143,1
4548,8.12,122,1
4549,8.21,117,1
4550,8.83,94,1
4551,9.48,121,1
4552,5.1,144,1
4553,5.74,117,1
4554,9.25,107,1
4555,7.2,142,1
4556,7.71,95,1
4557,8.18,108,1
4558,8.26,108,1
4559,9.47,91,1
4560,9.79,134,1
4561,8.46,105,1
4562,6.38,104,0
4563,9.22,137,1
4564,5.24,94,0
4565,6.11,109,1
4566,9.31,131,1
4567,6.23,120,1
4568,6.06,132,1
4569,5.66,131,1
4570,9.12,99,1
4571,7.4,128,1
4572,8.24,124,1
4573,6.15,124,1
4574,8.64,134,1
4575,8.65,90,1
4576,6.5,121,1
4577,6.97,86,0
4578,6.01,96,0
4579,9.69,142,1
4580,8.1,88,0
4581,9.49,107,1
4582,6.46,97,0
4583,8.75,101,1
4584,8.68,115,1
4585,8.32,100,1
4586,9.64,125,1
4587,6.89,110,1
4588,5.63,112,0
4589,8.22,85,0
4590,8.5,131,1
4591,7.76,96,1
4592,5.99,121,1
4593,7.42,139,1
4594,6.5,140,1
4595,7.05,134,1
4596,8.1,104,1
4597,8.58,86,1
4598,6.11,120,1
4599,6.95,99,0
4600,6.29,122,1
4601,5.95,106,0
4602,8.76,128,1
4603,9.36,134,1
4604,6.78,116,1
4605,8.61,143,1
4606,9.31,104,1
4607,9.06,120,1
4608,5.88,117,1
4609,9.59,99,1
4610,6.81,134,1
4611,6.63,130,1
4612,5.3,87,0
4613,7.33,113,1
4614,5.52,131,1
4615,6.19,111,1
4616,6.52,89,0
4617,8.88,143,1
4618,9.2,140,1
4619,6.45,115,1
4620,9.12,106,1
4621,9.11,119,1
4622,8.67,138,1
4623,5.7,91,0
4624,8.31,90,1
4625,9.54,110,1
4626,8.28,138,1
4627,6.59,85,0
4628,7.4,103,1
4629,8.1,91,1
4630,7.45,120,1
4631,5.58,96,0
4632,6.5,104,0
4633,8.85,107,1
4634,9.13,109,1
4635,5.66,114,1
4636,9.57,143,1
4637,6.58,113,1
4638,8.18,115,1
4639,8.61,102,1
4640,8.9,125,1
4641,9.54,103,1
4642,6.5,138,1
4643,9.12,88,1
4644,5.63,85,0
4645,8.38,125,1
4646,8.56,143,1
4647,8.25,99,1
4648,6.21,138,1
4649,9.19,92,1
4650,5.81,99,0
4651,5.26,99,0
4652,8.44,134,1
4653,7.28,123,1
4654,9.08,106,1
4655,6.84,102,1
4656,5.81,100,0
4657,9.01,86,1
4658,7.63,120,1
4659,5.91,104,0
4660,8.46,100,1
4661,7.45,87,0
4662,7.9,140,1
4663,7.21,114,1
4664,8.98,139,1
4665,8.98,86,1
4666,8.41,119,1
4667,5.51,110,0
4668,9.03,141,1
4669,8.22,89,1
4670,8.35,86,0
4671,6.74,135,1
4672,9.22,140,1
4673,8.48,104,1
4674,5.54,118,1
4675,6.96,118,1
4676,9.25,138,1
4677,5.23,140,1
4678,9.61,139,1
4679,8.26,104,1
4680,8.03,134,1
4681,6.3,109,1
4682,6.19,104,0
4683,9.52,109,1
4684,6.43,137,1
4685,8.72,98,1
4686,6.89,144,1
4687,5.67,131,1
4688,5.05,128,1
4689,7.61,127,1
4690,9.68,127,1
4691,6.77,123,1
4692,6.71,96,0
4693,6.65,132,1
4694,7.5,89,0
4695,7.12,86,0
4696,9.22,138,1
4697,7.43,100,1
4698,7.44,139,1
4699,5.66,114,1
4700,9.72,131,1
4701,6.2,127,1
4702,5.35,122,1
4703,8.18,129,1
4704,7.86,135,1
4705,6.99,126,1
4706,7.03,108,1
4707,8.77,135,1
4708,5.94,114,1
4709,8.94,121,1
4710,8.11,141,1
4711,7.01,143,1
4712,7.2,137,1
4713,6.23,123,1
4714,8.61,95,1
4715,7.46,98,1
4716,6.54,107,1
4717,7.86,137,1
4718,9.78,100,1
4719,7.09,134,1
4720,9.42,105,1
4721,6.66,139,1
4722,5.26,139,1
4723,5.98,88,0
4724,7.01,117,1
4725,6.05,138,1
4726,5.0,131,1
4727,9.39,98,1
4728,9.05,103,1
4729,8.56,143,1
4730,5.81,89,0
4731,5.58,120,1
4732,5.32,115,0
4733,8.48,129,1
4734,9.46,102,1
4735,7.07,128,1
4736,5.57,115,1
4737,7.46,139,1
4738,6.67,114,1
4739,6.8,105,1
4740,7.98,131,1
4741,8.45,114,1
4742,5.53,139,1
4743,5.17,125,1
4744,9.77,88,1
4745,6.12,89,0
4746,5.26,125,1
4747,5.91,129,1
4748,5.19,94,0
4749,6.88,111,1
4750,8.85,100,1
4751,6.64,114,1
4752,7.13,97,0
4753,8.24,120,1
4754,7.44,105,1
4755,9.13,129,1
4756,9.16,137,1
4757,5.05,124,1
4758,8.73,129,1
4759,7.21,99,1
4760,9.75,104,1
4761,7.32,104,1
4762,9.74,129,1
4763,8.62,139,1
4764,6.19,143,1
4765,7.58,89,0
4766,9.76,138,1
4767,9.12,138,1
4768,5.47,144,1
4769,8.39,116,1
4770,6.66,90,0
4771,5.03,114,0
4772,6.94,110,1
4773,6.13,121,1
4774,8.93,97,1
4775,6.62,113,1
4776,8.97,89,1
4777,5.0,109,0
4778,6.48,97,0
4779,6.16,108,0
4780,6.12,115,1
4781,5.33,104,0
4782,5.9,139,1
4783,7.67,92,0
4784,6.4,144,1
4785,7.0,93,0
4786,6.81,105,1
4787,9.2,135,1
4788,9.35,104,1
4789,7.37,99,1
4790,6.58,110,1
4791,5.51,138,1
4792,9.58,126,1
4793,5.29,95,0
4794,6.43,121,1
4795,6.43,125,1
4796,6.54,95,0
4797,5.79,111,0
4798,8.76,114,1
4799,5.59,103,0
4800,8.05,118,1
4801,5.59,122,1
4802,5.34,107,0
4803,9.37,137,1
4804,5.91,85,0
4805,8.94,87,1
4806,7.61,87,0
4807,5.37,112,0
4808,9.59,98,1
4809,6.19,136,1
4810,9.13,114,1
4811,5.81,142,1
4812,9.1,138,1
4813,5.06,89,0
4814,7.46,133,1
4815,8.69,99,1
4816,9.49,122,1
4817,9.36,98,1
4818,8.93,98,1
4819,9.26,141,1
4820,5.96,143,1
4821,6.36,133,1
4822,6.39,92,0
4823,6.81,92,0
4824,6.89,103,1
4825,7.61,116,1
4826,5.77,115,1
4827,8.32,113,1
4828,5.8,125,1
4829,6.49,95,0
4830,7.42,129,1
4831,8.82,97,1
4832,8.55,111,1
4833,8.1,140,1
4834,5.75,103,0
4835,7.63,110,1
4836,5.42,137,1
4837,6.81,135,1
4838,6.98,121,1
4839,5.19,132,1
4840,6.32,93,0
4841,9.59,112,1
4842,9.58,116,1
4843,6.69,136,1
4844,5.21,138,1
4845,5.86,87,0
4846,6.88,135,1
4847,9.55,116,1
4848,5.68,89,0
4849,8.66,92,1
4850,5.52,98,0
4851,9.71,140,1
4852,6.83,87,0
4853,8.72,108,1
4854,6.64,97,0
4855,8.01,127,1
4856,5.92,113,1
4857,5.7,92,0
4858,9.5,135,1
4859,9.4,126,1
4860,9.26,115,1
4861,8.0,110,1
4862,8.88,102,1
4863,5.33,142,1
4864,6.61,102,0
4865,6.51,141,1
4866,8.05,91,1
4867,6.71,132,1
4868,5.71,122,1
4869,7.86,132,1
4870,8.91,100,1
4871,6.83,139,1
4872,5.63,140,1
4873,5.94,144,1
4874,6.14,117,1
4875,6.44,140,1
4876,8.09,135,1
4877,7.88,87,0
4878,8.34,122,1
4879,6.74,88,0
4880,8.96,120,1
4881,5.98,88,0
4882,7.25,126,1
4883,8.84,93,1
4884,5.86,124,1
4885,5.53,135,1
4886,9.24,101,1
4887,6.65,101,0
4888,8.28,117,1
4889,5.12,104,0
4890,8.31,98,1
4891,6.52,106,1
4892,5.27,136,1
4893,7.93,111,1
4894,6.16,127,1
4895,6.86,87,0
4896,5.39,108,0
4897,5.71,114,1
4898,6.43,92,0
4899,5.43,106,0
4900,9.37,109,1
4901,5.03,144,1
4902,7.32,94,0
4903,5.59,133,1
4904,6.48,113,1
4905,9.45,124,1
4906,5.78,138,1
4907,9.64,85,1
4908,5.99,136,1
4909,8.56,105,1
4910,7.62,123,1
4911,9.25,108,1
4912,7.66,93,0
4913,7.57,144,1
4914,5.94,128,1
4915,5.8,138,1
4916,9.4,110,1
4917,6.57,93,0
4918,6.79,104,1
4919,8.65,140,1
4920,6.63,119,1
4921,9.57,120,1
4922,8.54,126,1
4923,7.87,120,1
4924,9.23,138,1
4925,5.24,93,0
4926,6.23,106,0
4927,7.23,85,0
4928,6.09,89,0
4929,8.57,93,1
4930,9.41,121,1
4931,7.03,122,1
4932,6.64,103,0
4933,9.62,92,1
4934,7.14,126,1
4935,7.35,127,1
4936,6.69,116,1
4937,9.37,97,1
4938,7.73,104,1
4939,8.66,120,1
4940,8.9,127,1
4941,6.64,128,1
4942,7.08,121,1
4943,9.07,114,1
4944,6.74,94,0
4945,8.81,115,1
4946,9.52,109,1
4947,7.99,113,1
4948,8.56,108,1
4949,8.86,123,1
4950,9.06,105,1
4951,6.9,125,1
4952,5.25,93,0
4953,6.93,126,1
4954,8.23,126,1
4955,7.16,86,0
4956,8.6,88,1
4957,6.71,92,0
4958,8.05,116,1
4959,5.89,98,0
4960,8.6,133,1
4961,7.62,97,1
4962,5.98,105,0
4963,6.4,108,1
4964,8.59,134,1
4965,7.32,102,1
4966,6.04,129,1
4967,9.64,124,1
4968,8.43,110,1
4969,9.59,116,1
4970,7.05,128,1
4971,7.28,141,1
4972,9.31,139,1
4973,7.52,140,1
4974,8.39,137,1
4975,6.21,117,1
4976,7.14,136,1
4977,5.59,115,1
4978,5.99,102,0
4979,5.0,119,0
4980,5.19,96,0
4981,9.69,135,1
4982,6.16,109,1
4983,8.18,129,1
4984,9.03,115,1
4985,7.64,94,1
4986,5.74,131,1
4987,8.49,136,1
4988,7.88,118,1
4989,8.51,135,1
4990,8.69,87,1
4991,9.68,130,1
4992,7.75,123,1
4993,6.64,92,0
4994,8.11,116,1
4995,5.33,127,1
4996,9.31,113,1
4997,5.57,106,0
4998,6.57,104,0
4999,8.92,90,1
5000,7.87,127,1
5001,6.89,133,1
5002,7.27,113,1
5003,9.1,126,1
5004,6.63,140,1
5005,9.17,101,1
5006,5.42,115,0
5007,8.73,137,1
5008,9.07,118,1
5009,5.87,122,1
5010,7.07,141,1
5011,5.79,121,1
5012,8.39,88,1
5013,7.57,86,0
5014,8.05,96,1
5015,5.94,119,1
5016,6.02,90,0
5017,5.2,140,1
5018,6.55,130,1
5019,7.69,92,0
5020,9.12,105,1
5021,8.2,137,1
5022,7.09,142,1
5023,9.57,130,1
5024,8.45,119,1
5025,9.46,132,1
5026,7.53,99,1
5027,6.24,91,0
5028,5.25,99,0
5029,8.49,129,1
5030,5.58,90,0
5031,6.45,131,1
5032,7.56,101,1
5033,7.71,88,0
5034,7.88,106,1
5035,5.8,116,1
5036,6.82,143,1
5037,7.96,106,1
5038,9.66,111,1
5039,8.49,130,1
5040,9.43,99,1
5041,8.66,144,1
5042,7.84,128,1
5043,5.92,135,1
5044,8.2,106,1
5045,7.99,112,1
5046,7.89,126,1
5047,7.35,122,1
5048,7.54,144,1
5049,6.61,141,1
5050,7.49,93,0
5051,5.95,118,1
5052,8.86,120,1
5053,5.89,93,0
5054,5.41,99,0
5055,7.09,129,1
5056,8.16,104,1
5057,7.1,92,0
5058,6.33,142,1
5059,7.68,112,1
5060,6.67,135,1
5061,9.48,103,1
5062,9.43,141,1
5063,7.41,100,1
5064,6.57,95,0
5065,8.54,126,1
5066,5.18,92,0
5067,7.28,117,1
5068,6.61,94,0
5069,9.42,102,1
5070,5.06,119,0
5071,7.65,127,1
5072,8.56,134,1
5073,7.33,87,0
5074,5.41,124,1
5075,9.67,111,1
5076,7.49,143,1
5077,7.95,112,1
5078,6.14,130,1
5079,7.32,90,0
5080,7.06,131,1
5081,5.36,98,0
5082,5.51,91,0
5083,9.02,94,1
5084,6.15,99,0
5085,5.94,115,1
5086,7.42,113,1
5087,8.69,126,1
5088,5.3,138,1
5089,7.77,101,1
5090,5.57,143,1
5091,5.18,135,1
5092,5.25,113,0
5093,9.0,133,1
5094,5.57,128,1
5095,5.22,99,0
5096,7.1,110,1
5097,9.05,96,1
5098,6.26,109,1
5099,7.02,125,1
5100,5.19,89,0
5101,7.16,88,0
5102,7.77,128,1
5103,7.74,132,1
5104,6.6,125,1
5105,6.51,141,1
5106,5.51,115,1
5107,6.76,87,0
5108,5.48,137,1
5109,8.68,87,1
5110,9.64,110,1
5111,9.66,134,1
5112,9.15,101,1
5113,7.88,144,1
5114,8.36,94,1
5115,6.37,86,0
5116,8.03,108,1
5117,7.19,95,0
5118,7.31,108,1
5119,8.64,119,1
5120,6.35,107,1
5121,6.53,116,1
5122,9.44,107,1
5123,5.27,118,1
5124,7.33,125,1
5125,9.38,103,1
5126,7.93,86,0
5127,7.62,144,1
5128,6.2,135,1
5129,6.65,86,0
5130,9.09,99,1
5131,7.68,140,1
5132,7.47,105,1
5133,5.48,119,1
5134,5.08,89,0
5135,9.63,127,1
5136,6.81,111,1
5137,7.9,108,1
5138,5.38,91,0
5139,8.28,90,1
5140,9.48,130,1
5141,7.76,117,1
5142,5.61,142,1
5143,7.79,133,1
5144,8.68,101,1
5145,6.95,130,1
5146,9.22,126,1
5147,8.11,114,1
5148,9.32,92,1
5149,7.99,124,1
5150,5.63,130,1
5151,6.49,91,0
5152,5.97,90,0
5153,9.36,88,1
5154,8.65,85,1
5155,8.25,99,1
5156,6.44,115,1
5157,5.88,109,0
5158,8.63,131,1
5159,7.28,117,1
5160,6.08,136,1
5161,7.96,119,1
5162,5.19,139,1
5163,6.57,89,0
5164,7.25,89,0
5165,5.71,120,1
5166,9.73,101,1
5167,6.0,137,1
5168,5.63,136,1
5169,5.98,98,0
5170,8.69,142,1
5171,7.04,113,1
5172,7.71,92,0
5173,5.1,118,0
